42.2455,-83.68289
42.24548,-83.68376
42.24245,-83.68379
42.24162,-83.68397
42.23744,-83.68554
42.23618,-83.68587
42.23477,-83.68588
42.23018,-83.69299
42.23014,-83.69427
42.23021,-83.69495
42.23037,-83.69494
42.23024,-83.6952
42.23039,-83.69705
42.23035,-83.69973
42.22603,-83.69968
42.22277,-83.70595
42.22267,-83.71005
42.22454,-83.70988
42.22511,-83.71006
42.22504,-83.71204
42.23001,-83.71223
42.22943,-83.739
42.2303,-83.73922
42.23221,-83.73925
42.23419,-83.73906
42.23637,-83.73914
42.23625,-83.74328
42.23637,-83.74817
42.23703,-83.74819
42.23777,-83.7516
42.23875,-83.75394
42.24003,-83.75595
42.23994,-83.75645
42.24101,-83.75765
42.24099,-83.75803
42.24124,-83.75796
42.24156,-83.75839
42.24162,-83.75808
42.2456,-83.76332
42.24449,-83.76471
42.24728,-83.76556
42.25591,-83.77698
42.25581,-83.77456
42.25599,-83.77485
42.2561,-83.77722
42.2591,-83.78117
42.26124,-83.78316
42.26276,-83.78401
42.26453,-83.78456
42.26572,-83.7847
42.26793,-83.78458
42.26806,-83.78115
42.26764,-83.78103
42.26765,-83.77986
42.26858,-83.77987
42.26847,-83.78456
42.27262,-83.78429
42.27262,-83.78588
42.27314,-83.78994
42.27351,-83.79037
42.27423,-83.7904
42.27424,-83.7901
42.27559,-83.79017
42.27549,-83.79456
42.27731,-83.79466
42.27727,-83.79615
42.27619,-83.79613
42.27616,-83.79644
42.27389,-83.79631
42.27364,-83.79757
42.27491,-83.79761
42.27492,-83.79833
42.27544,-83.79834
42.27543,-83.79924
42.28173,-83.79939
42.28173,-83.799
42.2819,-83.79883
42.28206,-83.79884
42.28207,-83.7994
42.28216,-83.79903
42.28262,-83.79902
42.28262,-83.79942
42.28301,-83.79943
42.28304,-83.7991
42.2832,-83.79912
42.2832,-83.79943
42.28333,-83.79943
42.28334,-83.79911
42.28356,-83.79909
42.28351,-83.79944
42.28496,-83.79945
